	gene_type
15286	lincRNA
15287	processed_pseudogene
15288	processed_pseudogene
15289	protein_coding
15290	antisense
15291	processed_pseudogene
15292	lincRNA
15293	processed_pseudogene
15294	protein_coding
15295	protein_coding
15296	processed_pseudogene
15297	antisense
15298	protein_coding
15299	protein_coding
15300	misc_RNA
15301	protein_coding
15302	protein_coding
15303	protein_coding
15304	protein_coding
15305	processed_pseudogene
15306	TEC
15307	processed_pseudogene
15308	protein_coding
15309	sense_overlapping
15310	lincRNA
15311	antisense
15312	lincRNA
15313	misc_RNA
15314	processed_pseudogene
15315	protein_coding
15316	antisense
15317	processed_transcript
15318	protein_coding
15319	lincRNA
15320	antisense
15321	antisense
15322	processed_pseudogene
15323	protein_coding
15324	antisense
15325	protein_coding
15326	lincRNA
15327	protein_coding
15328	snRNA
15329	lincRNA
15330	lincRNA
15331	snRNA
15332	lincRNA
15333	protein_coding
15334	processed_pseudogene
15335	snRNA
15336	antisense
15337	processed_pseudogene
15338	unprocessed_pseudogene
15339	misc_RNA
15340	antisense
15341	miRNA
15342	snoRNA
15343	protein_coding
15344	protein_coding
15345	protein_coding
15346	processed_transcript
15347	miRNA
15348	misc_RNA
15349	unprocessed_pseudogene
15350	processed_pseudogene
15351	lincRNA
15352	lincRNA
15353	lincRNA
15354	protein_coding
15355	lincRNA
15356	misc_RNA
15357	protein_coding
15358	antisense
15359	lincRNA
15360	processed_pseudogene
15361	protein_coding
15362	antisense
15363	protein_coding
15364	protein_coding
15365	protein_coding
15366	protein_coding
15367	processed_pseudogene
15368	protein_coding
15369	protein_coding
15370	protein_coding
15371	lincRNA
15372	lincRNA
15373	processed_pseudogene
15374	miRNA
15375	snRNA
15376	protein_coding
15377	antisense
15378	protein_coding
15379	lincRNA
15380	processed_pseudogene
15381	protein_coding
15382	lincRNA
15383	protein_coding
15384	protein_coding
15385	processed_transcript
15386	protein_coding
15387	protein_coding
15388	lincRNA
15389	protein_coding
15390	lincRNA
15391	lincRNA
15392	protein_coding
15393	antisense
15394	transcribed_processed_pseudogene
15395	lincRNA
15396	antisense
15397	snoRNA
15398	processed_pseudogene
15399	antisense
15400	miRNA
15401	processed_pseudogene
15402	processed_pseudogene
15403	unprocessed_pseudogene
15404	protein_coding
15405	misc_RNA
15406	protein_coding
15407	antisense
15408	protein_coding
15409	protein_coding
15410	processed_pseudogene
15411	processed_pseudogene
15412	processed_transcript
15413	lincRNA
15414	protein_coding
15415	antisense
15416	protein_coding
15417	lincRNA
15418	protein_coding
15419	protein_coding
15420	antisense
15421	TEC
15422	processed_pseudogene
15423	misc_RNA
15424	lincRNA
15425	protein_coding
15426	protein_coding
15427	processed_pseudogene
15428	processed_pseudogene
15429	processed_pseudogene
15430	lincRNA
15431	processed_pseudogene
15432	antisense
15433	protein_coding
15434	TEC
15435	antisense
15436	unprocessed_pseudogene
15437	processed_pseudogene
15438	unprocessed_pseudogene
15439	transcribed_processed_pseudogene
15440	lincRNA
15441	antisense
15442	lincRNA
15443	processed_transcript
15444	misc_RNA
15445	protein_coding
15446	transcribed_processed_pseudogene
15447	protein_coding
15448	protein_coding
15449	protein_coding
15450	lincRNA
15451	protein_coding
15452	protein_coding
15453	lincRNA
15454	processed_pseudogene
15455	lincRNA
15456	TEC
15457	processed_pseudogene
15458	protein_coding
15459	processed_pseudogene
15460	unprocessed_pseudogene
15461	rRNA_pseudogene
15462	protein_coding
15463	miRNA
15464	processed_pseudogene
15465	unprocessed_pseudogene
15466	processed_pseudogene
15467	protein_coding
15468	protein_coding
15469	processed_pseudogene
15470	processed_pseudogene
15471	protein_coding
15472	unprocessed_pseudogene
15473	protein_coding
15474	lincRNA
15475	protein_coding
15476	lincRNA
15477	protein_coding
15478	protein_coding
15479	misc_RNA
15480	antisense
15481	processed_pseudogene
15482	protein_coding
15483	lincRNA
15484	protein_coding
15485	processed_pseudogene
15486	protein_coding
15487	protein_coding
15488	lincRNA
15489	protein_coding
15490	protein_coding
15491	protein_coding
15492	lincRNA
15493	protein_coding
15494	lincRNA
15495	sense_intronic
15496	protein_coding
15497	processed_pseudogene
15498	sense_intronic
15499	protein_coding
15500	protein_coding
15501	processed_pseudogene
15502	protein_coding
15503	processed_pseudogene
15504	processed_pseudogene
15505	lincRNA
15506	lincRNA
15507	antisense
15508	rRNA_pseudogene
15509	processed_pseudogene
15510	lincRNA
15511	protein_coding
15512	lincRNA
15513	misc_RNA
15514	protein_coding
15515	rRNA_pseudogene
15516	snRNA
15517	protein_coding
15518	protein_coding
15519	processed_pseudogene
15520	protein_coding
15521	processed_pseudogene
15522	protein_coding
15523	protein_coding
15524	unprocessed_pseudogene
15525	antisense
15526	processed_pseudogene
15527	unprocessed_pseudogene
15528	lincRNA
15529	lincRNA
15530	misc_RNA
15531	protein_coding
15532	snoRNA
15533	rRNA
15534	misc_RNA
15535	antisense
15536	lincRNA
15537	antisense
15538	lincRNA
15539	processed_pseudogene
15540	protein_coding
15541	processed_pseudogene
15542	antisense
15543	protein_coding
15544	processed_pseudogene
15545	protein_coding
15546	antisense
15547	lincRNA
15548	transcribed_unprocessed_pseudogene
15549	processed_pseudogene
15550	protein_coding
15551	snRNA
15552	antisense
15553	miRNA
15554	unprocessed_pseudogene
15555	processed_pseudogene
15556	antisense
15557	processed_pseudogene
15558	lincRNA
15559	lincRNA
15560	protein_coding
15561	protein_coding
15562	lincRNA
15563	processed_pseudogene
15564	antisense
15565	protein_coding
15566	protein_coding
15567	protein_coding
15568	processed_transcript
15569	miRNA
15570	lincRNA
15571	processed_pseudogene
15572	processed_pseudogene
15573	protein_coding
15574	protein_coding
15575	protein_coding
15576	antisense
15577	processed_pseudogene
15578	misc_RNA
15579	protein_coding
15580	misc_RNA
15581	processed_pseudogene
15582	rRNA_pseudogene
15583	protein_coding
15584	unitary_pseudogene
15585	lincRNA
15586	protein_coding
15587	antisense
15588	protein_coding
15589	processed_pseudogene
15590	protein_coding
15591	protein_coding
15592	processed_pseudogene
15593	lincRNA
15594	antisense
15595	lincRNA
15596	protein_coding
15597	snoRNA
15598	misc_RNA
15599	lincRNA
15600	lincRNA
15601	IG_V_gene
15602	protein_coding
15603	TEC
15604	protein_coding
15605	protein_coding
15606	processed_pseudogene
15607	protein_coding
15608	protein_coding
15609	antisense
15610	protein_coding
15611	unprocessed_pseudogene
15612	protein_coding
15613	protein_coding
15614	processed_pseudogene
15615	processed_pseudogene
15616	protein_coding
15617	snoRNA
15618	antisense
15619	rRNA_pseudogene
15620	processed_pseudogene
15621	protein_coding
15622	antisense
15623	transcribed_unprocessed_pseudogene
15624	antisense
15625	miRNA
15626	lincRNA
15627	processed_pseudogene
15628	lincRNA
15629	sense_intronic
15630	misc_RNA
15631	unprocessed_pseudogene
15632	lincRNA
15633	lincRNA
15634	unprocessed_pseudogene
15635	processed_pseudogene
15636	snRNA
15637	lincRNA
15638	miRNA
15639	protein_coding
15640	protein_coding
15641	lincRNA
15642	lincRNA
15643	antisense
15644	protein_coding
15645	processed_pseudogene
15646	processed_pseudogene
15647	processed_pseudogene
15648	protein_coding
15649	antisense
15650	lincRNA
15651	processed_pseudogene
15652	protein_coding
15653	protein_coding
15654	processed_pseudogene
15655	protein_coding
15656	rRNA_pseudogene
15657	snRNA
15658	lincRNA
15659	processed_pseudogene
15660	processed_pseudogene
15661	antisense
15662	protein_coding
15663	antisense
15664	protein_coding
15665	protein_coding
15666	protein_coding
15667	protein_coding
15668	processed_pseudogene
15669	snoRNA
15670	antisense
15671	miRNA
15672	processed_pseudogene
15673	sense_intronic
15674	unprocessed_pseudogene
15675	protein_coding
15676	misc_RNA
15677	protein_coding
15678	miRNA
15679	TEC
15680	processed_pseudogene
15681	unprocessed_pseudogene
15682	protein_coding
15683	protein_coding
15684	protein_coding
15685	miRNA
15686	lincRNA
15687	processed_pseudogene
15688	protein_coding
15689	transcribed_processed_pseudogene
15690	snRNA
15691	processed_pseudogene
15692	transcribed_unprocessed_pseudogene
15693	protein_coding
15694	sense_intronic
15695	processed_pseudogene
15696	protein_coding
15697	processed_pseudogene
15698	protein_coding
15699	protein_coding
15700	protein_coding
15701	lincRNA
15702	TEC
15703	antisense
15704	protein_coding
15705	protein_coding
15706	processed_pseudogene
15707	lincRNA
15708	antisense
15709	protein_coding
15710	protein_coding
15711	protein_coding
15712	snRNA
15713	protein_coding
15714	lincRNA
15715	lincRNA
15716	protein_coding
15717	protein_coding
15718	protein_coding
15719	protein_coding
15720	antisense
15721	processed_pseudogene
15722	misc_RNA
15723	processed_pseudogene
15724	protein_coding
15725	unprocessed_pseudogene
15726	protein_coding
15727	antisense
15728	protein_coding
15729	misc_RNA
15730	antisense
15731	lincRNA
15732	lincRNA
15733	misc_RNA
15734	miRNA
15735	antisense
15736	lincRNA
15737	protein_coding
15738	misc_RNA
15739	protein_coding
15740	lincRNA
15741	protein_coding
15742	protein_coding
15743	unprocessed_pseudogene
15744	protein_coding
15745	unprocessed_pseudogene
15746	sense_intronic
15747	protein_coding
15748	unprocessed_pseudogene
15749	snRNA
15750	lincRNA
15751	protein_coding
15752	protein_coding
15753	lincRNA
15754	protein_coding
15755	protein_coding
15756	protein_coding
15757	protein_coding
15758	antisense
15759	protein_coding
15760	unprocessed_pseudogene
15761	misc_RNA
15762	protein_coding
15763	lincRNA
15764	snoRNA
15765	protein_coding
15766	protein_coding
15767	unprocessed_pseudogene
15768	lincRNA
15769	snRNA
15770	antisense
15771	processed_pseudogene
15772	protein_coding
15773	antisense
15774	protein_coding
15775	protein_coding
15776	processed_pseudogene
15777	unprocessed_pseudogene
15778	protein_coding
15779	lincRNA
15780	misc_RNA
15781	lincRNA
15782	sense_intronic
15783	processed_pseudogene
15784	protein_coding
15785	protein_coding
15786	protein_coding
15787	protein_coding
15788	protein_coding
15789	protein_coding
15790	protein_coding
15791	snoRNA
15792	protein_coding
15793	protein_coding
15794	processed_pseudogene
15795	protein_coding
15796	antisense
15797	TEC
15798	transcribed_unprocessed_pseudogene
15799	lincRNA
15800	miRNA
15801	miRNA
15802	lincRNA
15803	protein_coding
15804	protein_coding
15805	lincRNA
15806	unprocessed_pseudogene
15807	protein_coding
15808	misc_RNA
15809	protein_coding
15810	processed_pseudogene
15811	snoRNA
15812	processed_pseudogene
15813	protein_coding
15814	antisense
15815	protein_coding
15816	misc_RNA
15817	lincRNA
15818	snRNA
15819	protein_coding
15820	IG_V_pseudogene
15821	antisense
15822	unprocessed_pseudogene
15823	lincRNA
15824	antisense
15825	antisense
15826	unprocessed_pseudogene
15827	protein_coding
15828	lincRNA
15829	antisense
15830	protein_coding
15831	protein_coding
15832	protein_coding
15833	misc_RNA
15834	protein_coding
15835	protein_coding
15836	protein_coding
15837	antisense
15838	antisense
15839	snRNA
15840	processed_pseudogene
15841	protein_coding
15842	snoRNA
15843	lincRNA
15844	protein_coding
15845	unprocessed_pseudogene
15846	antisense
15847	misc_RNA
15848	protein_coding
15849	lincRNA
15850	antisense
15851	snRNA
15852	protein_coding
15853	unitary_pseudogene
15854	processed_pseudogene
15855	protein_coding
15856	unprocessed_pseudogene
15857	lincRNA
15858	snRNA
15859	processed_pseudogene
15860	protein_coding
15861	rRNA_pseudogene
15862	protein_coding
15863	protein_coding
15864	protein_coding
15865	protein_coding
15866	antisense
15867	protein_coding
15868	miRNA
15869	lincRNA
15870	misc_RNA
15871	processed_pseudogene
15872	transcribed_unitary_pseudogene
15873	protein_coding
15874	processed_pseudogene
15875	unprocessed_pseudogene
15876	miRNA
15877	protein_coding
15878	processed_pseudogene
15879	lincRNA
15880	protein_coding
15881	lincRNA
15882	protein_coding
15883	processed_pseudogene
15884	lincRNA
15885	snRNA
15886	processed_pseudogene
15887	lincRNA
15888	miRNA
15889	sense_intronic
15890	unprocessed_pseudogene
15891	protein_coding
15892	protein_coding
15893	protein_coding
15894	processed_pseudogene
15895	misc_RNA
15896	protein_coding
15897	processed_pseudogene
15898	protein_coding
15899	unprocessed_pseudogene
15900	protein_coding
15901	protein_coding
15902	processed_pseudogene
15903	protein_coding
15904	protein_coding
15905	antisense
15906	protein_coding
15907	IG_V_pseudogene
15908	misc_RNA
15909	protein_coding
15910	protein_coding
15911	protein_coding
15912	protein_coding
15913	antisense
15914	processed_pseudogene
15915	protein_coding
15916	processed_pseudogene
15917	protein_coding
15918	processed_pseudogene
15919	processed_pseudogene
15920	protein_coding
15921	misc_RNA
15922	antisense
15923	processed_pseudogene
15924	misc_RNA
15925	protein_coding
15926	snRNA
15927	snRNA
15928	antisense
15929	protein_coding
15930	transcribed_processed_pseudogene
15931	miRNA
15932	processed_pseudogene
15933	transcribed_processed_pseudogene
15934	antisense
15935	protein_coding
15936	protein_coding
15937	processed_pseudogene
15938	protein_coding
15939	protein_coding
15940	protein_coding
15941	lincRNA
15942	antisense
15943	protein_coding
15944	lincRNA
15945	antisense
15946	protein_coding
15947	processed_pseudogene
15948	snRNA
15949	lincRNA
15950	protein_coding
15951	protein_coding
15952	processed_pseudogene
15953	protein_coding
15954	protein_coding
15955	processed_pseudogene
15956	protein_coding
15957	protein_coding
15958	lincRNA
15959	protein_coding
15960	processed_pseudogene
15961	protein_coding
15962	processed_pseudogene
15963	processed_pseudogene
15964	unprocessed_pseudogene
15965	processed_pseudogene
15966	processed_pseudogene
15967	lincRNA
15968	TEC
15969	processed_pseudogene
15970	protein_coding
15971	processed_pseudogene
15972	protein_coding
15973	protein_coding
15974	antisense
15975	protein_coding
15976	protein_coding
15977	processed_pseudogene
15978	lincRNA
15979	unitary_pseudogene
15980	TEC
15981	protein_coding
15982	protein_coding
15983	protein_coding
15984	protein_coding
15985	TEC
15986	misc_RNA
15987	TEC
15988	transcribed_processed_pseudogene
15989	lincRNA
15990	protein_coding
15991	antisense
15992	protein_coding
15993	snRNA
15994	protein_coding
15995	antisense
15996	lincRNA
15997	protein_coding
15998	protein_coding
15999	processed_pseudogene
16000	unprocessed_pseudogene
16001	rRNA_pseudogene
16002	processed_pseudogene
16003	protein_coding
16004	snRNA
16005	lincRNA
16006	protein_coding
16007	snoRNA
16008	sense_intronic
16009	processed_pseudogene
16010	processed_pseudogene
16011	processed_pseudogene
16012	snRNA
16013	unprocessed_pseudogene
16014	protein_coding
16015	unprocessed_pseudogene
16016	snRNA
16017	processed_pseudogene
16018	lincRNA
16019	transcribed_processed_pseudogene
16020	lincRNA
16021	protein_coding
16022	protein_coding
16023	protein_coding
16024	lincRNA
16025	protein_coding
16026	processed_pseudogene
16027	protein_coding
16028	processed_pseudogene
16029	protein_coding
16030	protein_coding
16031	misc_RNA
16032	lincRNA
16033	transcribed_unprocessed_pseudogene
16034	protein_coding
16035	TEC
16036	transcribed_unitary_pseudogene
16037	processed_pseudogene
16038	IG_V_gene
16039	protein_coding
16040	protein_coding
16041	processed_pseudogene
16042	protein_coding
16043	antisense
16044	processed_pseudogene
16045	antisense
16046	sense_overlapping
16047	processed_pseudogene
16048	lincRNA
16049	protein_coding
16050	processed_pseudogene
16051	protein_coding
16052	lincRNA
16053	miRNA
16054	processed_pseudogene
16055	transcribed_processed_pseudogene
16056	lincRNA
16057	processed_pseudogene
16058	antisense
16059	lincRNA
16060	processed_pseudogene
16061	processed_pseudogene
16062	protein_coding
16063	processed_pseudogene
16064	lincRNA
16065	lincRNA
16066	antisense
16067	processed_pseudogene
16068	processed_pseudogene
16069	sense_overlapping
16070	processed_pseudogene
16071	processed_pseudogene
